% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
-0.016978048794533095     -0.022449638826800178    0.003919615834457091     -38.49647616776217+252.51762827349947i            -51.015779664370946+335.74674090942887i           -0.374934472253559-1.258815589884777i
-0.013114111612461524     -0.018116658119971103    0                        -30.175661841517524+318.67905463036993i           -41.47878520204965+424.46001834380144i            -0.05472568272627498+4.2601555048414355i
-0.011177616608257808     -0.027907286201484516    0                        -14.47449645617046+144.3343855167839i             -35.38924167785764+368.67872778454927i            -0.1852914233519103+1.610645375689927i
-0.014166320684126212     -0.024183237878490065    0                        -20.4970566874441+216.47454063573775i             -34.79029161663533+367.3746653530653i             -0.5239728977188349+1.538461535685375i
-0.006799341605312515     -0.021306388182410832    0                        -15.629629516041703+161.19672809164254i           -48.97047020517584+505.0586491561822i             0.0016832936982797732-0.01736070815379755i
0.012015951587931966      -0.036668276445267156    0                        9.30099475587689-95.7284025906512i                -27.65151393053686+294.21583108002875i            0.0028314317395348606+0.04465862436308145i
0.00782903382022441       -0.03267462976313459     0                        7.858766866246354-83.34974941139238i              -32.71827753410912+345.2661261035048i             -0.35317494403166416-0.4741830602500549i
0.015914375210309768      -0.04897941058920039     0                        6.785927127453719-71.60078954200031i              -20.876358796062505+220.2740678591752i            -0.0014578949681856674+0.01538278098641653i
0.017162426365563713      -0.041329445939962746    0                        9.704240575667939-102.34182684674221i             -23.359872397936783+246.51022996654387i           0.45543568518249344+0.7154172403462553i
0.01788895572410258       -0.03560697756209993     0                        12.935071640207795-134.80329942079305i            -25.1967656512712+267.7984544666324i              0.06811575832134631+0.14038748146210267i
-0.030270940493062344     0.0416643752103098       0                        -12.55294250912642+135.87673584842062i            17.277642801794055-187.01827920871375i            1.8611283467470364E-4-0.002014539973931208i
0.0054449209749450195     -0.05121135455713511     0.005738538127894401     4.494012749120407-25.125156864921518i             -41.25899407674743+227.46687491056417i            0.5046959734878855-0.3095493728860626i
-0.008401243206771875     -0.04469959865687755     0.006880081719789841     -9.365469479360772+47.56626273571357i             -50.57400956815307+254.0720238161629i             -0.5869367718363021+0.08479003111465072i
-0.017760421307442778     -0.037299120532863966    0.011149427346967304     -32.19470193199342+119.35730491823745i            -67.19870224672749+252.26846137760043i            -0.15396635072237597-0.3988244215776633i
-0.0140016872986203       -0.0422575771583955      0.011116001738949274     -21.863459371903918+82.08427158245306i            -64.63645340176372+246.57404917389422i            -0.2228491419888214+0.15981072190290727i
-0.016201750581059604     -0.04888510282395992     0.013147647268709229     -20.86006841703192+70.28508581467145i             -62.916578625014566+211.98862052696336i           -0.0032159156950973917+0.010835578584110408i
-0.012465317677687831     -0.04613067870969832     0.010326430535772587     -15.963866102612496+63.33871681472765i            -59.277603709101825+235.66109830217079i           0.013523335680108875-0.3136803211063414i
-0.023380505468187446     -0.04588683868008404     0.014096083731740925     -31.849818210809453+101.33603257521908i           -61.25148593723394+197.82082652117109i            0.31603926465245136-0.26827872789166823i
-0.017563039659661626     -0.0433495540832587      0.014342655925285167     -29.09093315553217+92.39936940509168i             -71.9063224682528+226.35173278855416i             0.029089876220761646+0.2579572924599276i
-0.02712716396543553      -0.04377632893690808     0.020687961376810084     -47.71717846001987+112.8941234432985i             -77.02770095232529+182.1433158837615i             0.40151480345674884-0.05521407397867506i
-0.003317305743177866     -0.04487101962560115     0.010208760323537375     -4.945054280760742+19.214097853066196i            -64.73069347524647+257.3824066786439i             -0.11264296066777359+0.15246202581059304i
-9.460396523413303E-18    -0.051500000000000004    0.008269053150639145     -0.08413685915144953-0.3037996274233876i          -50.02265702967392+227.0657254191595i             0.16878850566559578+0.6436945995721146i
-0.0076659065215280275    -0.05092625921077645     0.012924596770445973     -9.370478717118877+32.46489419320497i             -64.4248237951562+220.92517366847343i             -0.029027611845333735+0.0701272995884064i
-0.012900443392575327     -0.049858084201811835    0.018836755861560722     -21.236556051398644+54.19664776217588i            -82.0498618896765+209.39494393570018i             0.0034518618659407623-0.008809306990233813i
-0.02687566122546598      -0.03884708685344621     0.02207459294707876      -59.26140485486411+132.57070866730186i            -85.26225786262789+190.77521351287857i            -0.03038514189832171+0.022688139561447798i
-0.030069092692044663     -0.04181028180576191     0.02722423749673431      -64.52176160737574+119.43514975787784i            -89.71858241173275+166.0765617593564i             8.479648965042561E-4-0.0015696535847824719i
-0.04423568379940813      0.014084376952472775     0.006379822043128219     -46.32560872573972+242.49148247238955i            14.735012480454778-77.04864729742398i             -0.21223674958574332+0.14746116728183375i
-0.04105917945585648      0.022549350377643565     0.007113417608841689     -44.70608662400947+221.11503633902808i            24.476378279876474-121.1069914726781i             -0.3337962356482534-0.22377577650539127i
-0.04757979592433125      0.019708196766802147     0.007029182613531966     -42.30007738989827+210.70630894881515i            17.13365115166733-85.52991653157193i              0.7408721384956891-0.24219946600459252i
-0.04112389042338916      0.017763834257093426     0.00831972433410352      -52.732880970550646+239.076968386723i             23.039289500733638-104.11978418088978i            -0.05314443698192731+0.11347952337231985i
-0.04391096846423573      0.02690867608287139      0.00702918938208876      -39.14579601225102+194.60248830497133i            23.995623947407317-119.28338676683221i            0.3271365370194156+0.8940152404341248i
-0.04888495614554814      0.01620219314314683      0.013145930743593298     -62.36356787496895+211.49251067978693i            20.677338792121773-70.1227085674428i              -0.0031684931957534487+0.01074525726919937i
-0.04985788559930634      0.012901210934113182     0.018834433942314294     -81.9591500076114+209.66257641288004i             21.21437553809832-54.269238174078275i             0.0034199522487535954-0.008748699804915697i
-0.03570027748556188      0.0033111062121341565    0.00543510010642984      -58.17301539102665+329.69408716440194i            5.552652588929441-31.29925251576612i              0.0979716187923998-0.24008551473592377i
-0.041220808836620416     0.004454770349949097     0.010431374492379339     -70.60724809280512+279.2512806265099i             8.0691385231469-30.8167672549242i                 -0.060960729888449805-0.23054929709324412i
-0.04531625066223075      0.009805799246383338     0.01109518861880116      -65.1731902251917+244.71669210610347i             13.603049719833152-53.16023548071273i             -0.1000799121691162+0.06393933313584868i
-0.03137070062496402      0.006276497211105612     0.004018873649057625     -56.330677183241654+362.57476308887516i           11.056097499286182-70.46823350950193i             0.1667691277999892-0.01677877916456058i
-0.02811927289518534      0.0038492910321660362    0                        -39.63119985323673+416.0374069464685i             5.923506367638218-57.15050995460271i              -0.17325711670453714-0.16527596740644412i
-0.029520711106086787     7.590919876394769E-4     0.004604015267919462     -65.30106900277295+397.2275057169126i             2.3696074274909806-14.933495130663388i            0.1352376492904758-0.7800341883393691i
-0.02785058539396064      -0.004546259642421908    0.004317447491915902     -65.6207878511418+411.36178382191133i             -11.000981036980047+69.29126087566641i            0.777264419155066-2.2951253829504035i
-0.025069353248552216     -0.008094410499700255    0.006299491428006318     -81.55685288242047+429.10013720044236i            -25.710526027407674+135.70088079893014i           0.5756350789147047-0.9990407972843564i
-0.021877833900391577     -0.004642586437200399    0.005127703563439212     -88.88118036477417+516.1747201953395i             -18.929182094196044+109.93064258258529i           -0.009730515623613538+0.0565096700872115i
-0.044810881353280915     0.00753356362545545      0.015270553095796129     -82.12320645702292+246.68295002707407i            13.735827983281856-41.86747808306779i             -0.05619885614843736+0.08280911377116303i
